folio,edad_y,beca,ed_formal,edocony,tot_resi,p0a11,ingtot
20060240070,11,6,1, ,5,1,21363.76
20060240110,17,6,10,6,4,0,103602.77
20060240110,13,6,10,6,4,0,103602.77
20060240120,6,6,5, ,6,2,57169.12
20060240130,15,6,4,6,7,1,61031.64
20060240130,5,6,4, ,7,1,61031.64
20060240140,8,6,1, ,10,2,33237.88
20060240150,8,6,7, ,9,4,37352.9
20060240160,17,6,3,5,8,2,38099.91
20060240160,17,6,3,5,8,2,38099.91
20060240160,12,6,3,5,8,2,38099.91
20060240160,7,6,3, ,8,2,38099.91
20060240190,7,6,10, ,3,1,36900.22
20060240200,11,6,7, ,4,2,53535.45
20060240200,5,6,7, ,4,2,53535.45
20060240260,5,6,5, ,8,4,32186.84
20060240270,24,6,11,6,3,0,323128.23
20060240270,34,6,11,5,3,0,323128.23
20060240280,9,6,4, ,6,2,54337.02
20060240290,7,6,10, ,2,1,28713.02
20060240310,8,6,4, ,4,1,47486.27
20060240320,16,6,3,6,4,0,20073.38
20060240320,15,6,3,6,4,0,20073.38
20060240330,14,6,4,6,7,3,29616.94
20060240330,5,6,4, ,7,3,29616.94
20060240340,15,6,4,6,6,1,34621.62
20060240340,10,6,4, ,6,1,34621.62
20060240360,9,6,5, ,4,2,16796.64
20060240390,5,6,4, ,5,2,22886.22
20060240420,16,6,5,6,4,0,30397.38
20060240420,21,6,5,6,4,0,30397.38
20060240440,11,6,10, ,2,1,41588.25
20060240450,11,6,10, ,4,1,387149.2
20060240480,11,6,5, ,7,2,42314.26
20060240480,5,6,5, ,7,2,42314.26
20060240490,8,6,5, ,5,3,22684.5
20060240490,6,6,5, ,5,3,22684.5
20060240530,20,6,3,6,5,0,87864.79
20060240560,10,6,4, ,3,1,9860.77
20060240570,5,6,5, ,5,3,27221.4
20060240640,18,6,3,6,10,5,38109.97
20060240640,13,6,3,6,10,5,38109.97
20060240640,9,6,3, ,10,5,38109.97
20060240640,7,6,3, ,10,5,38109.97
20060240640,5,6,3, ,10,5,38109.97
20060250020,8,6,5, ,4,2,51961.0
20060250040,15,6,6,6,4,2,36185.25
20060250040,11,6,6, ,4,2,36185.25
20060250050,15,6,1,6,7,1,44583.07
20060250050,12,6,1,6,7,1,44583.07
20060250050,7,6,1, ,7,1,44583.07
20060250080,23,6,4,6,3,0,27203.88
20060250090,15,6,8,6,5,1,49263.74
20060250090,14,6,8,6,5,1,49263.74
20060250090,8,6,8, ,5,1,49263.74
20060250100,7,6,4, ,4,2,21418.13
20060250140,10,6,5, ,4,2,71744.69
20060250140,10,6,5, ,4,2,71744.69
20060250150,38,6,5,1,3,1,23318.3
20060250150,8,6,5, ,3,1,23318.3
20060250210,24,6,10,6,4,0,96555.16
20060250220,18,6,4,6,6,0,95709.9
20060250220,16,6,4,6,6,0,95709.9
20060250220,13,6,4,6,6,0,95709.9
20060250220,12,6,4,6,6,0,95709.9
20060250230,12,6,7,6,5,2,30081.69
20060250230,11,6,7, ,5,2,30081.69
20060250260,20,6,3,6,2,0,28477.33
20060250300,19,6,6,6,5,1,46626.56
20060250300,14,6,6,6,5,1,46626.56
20060250300,6,6,6, ,5,1,46626.56
20060250310,11,6,10, ,5,3,99169.26
20060250310,10,6,10, ,5,3,99169.26
20060250310,8,6,10, ,5,3,99169.26
20060250340,5,6,7, ,4,2,27996.13
20060250410,13,6,10,6,4,1,63291.74
20060250410,9,6,10, ,4,1,63291.74
20060250420,10,6,5, ,4,2,32538.32
20060250430,19,6,1,6,5,0,117318.37
20060250430,16,6,1,6,5,0,117318.37
20060250440,11,6,4, ,4,2,56128.41
20060250440,8,6,4, ,4,2,56128.41
20060250460,9,6,7, ,4,2,15897.12
20060250460,5,6,7, ,4,2,15897.12
20060250460,28,6,7,1,4,2,15897.12
20060250470,16,6,3,6,5,0,25569.46
20060250470,14,6,3,6,5,0,25569.46
20060250480,8,6,10, ,4,2,34894.75
20060250480,5,6,10, ,4,2,34894.75
20060250500,6,6,10, ,2,1,36097.92
20060250510,6,6,3, ,7,3,24692.07
20060250520,14,6,4,6,5,1,25810.06
20060250520,12,6,4,6,5,1,25810.06
20060250530,12,6,4,6,4,1,25254.02
20060250530,6,6,4, ,4,1,25254.02
20060250560,7,6,10, ,5,2,30081.6
20060250630,19,6,7,6,4,1,54146.98
20060250630,11,6,7, ,4,1,54146.98
20060250650,17,6,7,6,3,0,67583.44
20060250650,12,6,7,6,3,0,67583.44
20060250660,6,6,3, ,5,3,38504.49
20060250670,11,6,3, ,5,3,12156.08
20060250680,15,6,3,6,5,1,44796.65
20060250700,13,6,3,6,7,3,57269.41
20060250700,10,6,3, ,7,3,57269.41
20060250700,7,6,3, ,7,3,57269.41
20060260040,17,6,8,6,4,0,80581.09
20060260040,15,6,8,6,4,0,80581.09
20060260070,8,6,4, ,5,1,95128.68
20060260110,18,6,3,6,7,2,41923.73
20060260110,17,6,3,6,7,2,41923.73
20060260110,14,6,3,6,7,2,41923.73
20060260110,12,6,3,6,7,2,41923.73
20060260110,10,6,3, ,7,2,41923.73
20060260130,5,6,3, ,8,3,23568.01
20060260160,11,6,5, ,4,1,36104.17
20060260160,12,6,5,6,4,1,36104.17
20060260190,24,6,8,6,5,0,39056.04
20060260190,19,6,8,6,5,0,39056.04
20060260190,12,6,8,6,5,0,39056.04
20060260210,10,6,5, ,4,2,24486.43
20060260210,5,6,5, ,4,2,24486.43
20060260220,14,6,6,6,4,1,27524.71
20060260220,5,6,6, ,4,1,27524.71
20060260230,18,6,10,6,5,1,43372.75
20060260230,13,6,10,6,5,1,43372.75
20060260230,7,6,10, ,5,1,43372.75
20060260240,9,6,6, ,5,3,20064.47
20060260240,5,6,6, ,5,3,20064.47
20060260250,7,6,7, ,5,3,62299.19
20060260300,11,6,5, ,6,3,48515.64
20060260300,8,6,5, ,6,3,48515.64
20060260320,26,6,3,6,4,0,53124.23
20060260340,14,6,3,6,2,0,18359.87
20060260350,15,6,10,6,5,2,104483.64
20060260380,12,6,4,6,3,0,12153.02
20060260400,20,6,5,6,6,1,36452.9
20060260400,11,6,5, ,6,1,36452.9
20060260420,11,6,3, ,6,4,16364.39
20060260420,6,6,3, ,6,4,16364.39
20060260420,5,6,3, ,6,4,16364.39
20060260430,9,6,8, ,5,3,19252.22
20060260430,7,6,8, ,5,3,19252.22
20060260430,5,6,8, ,5,3,19252.22
20060260450,15,6,3,6,4,1,20491.69
20060260460,16,6,3,6,5,0,46185.35
20060260470,8,6,3, ,6,4,36674.48
20060260470,5,6,3, ,6,4,36674.48
20060260490,15,6,3,6,8,0,49634.77
20060260490,15,6,3,6,8,0,49634.77
20060260570,12,6,4,6,6,1,34598.98
20060260570,10,6,4, ,6,1,34598.98
20060260610,16,6,4,6,4,0,22841.96
20060260610,12,6,4,6,4,0,22841.96
20060270010,5,6,9, ,4,2,38504.54
20060270020,16,6,6,6,3,0,15542.23
20060270030,15,6,3,6,6,2,20956.93
20060270030,14,6,3,6,6,2,20956.93
20060270030,11,6,3, ,6,2,20956.93
20060270030,9,6,3, ,6,2,20956.93
20060270040,17,6,11,6,4,0,250680.75
20060270040,14,6,11,6,4,0,250680.75
20060270050,26,6,6,5,3,1,18099.09
20060270050,5,6,6, ,3,1,18099.09
20060270070,17,6,10,6,3,0,20756.35
20060270070,12,6,10,6,3,0,20756.35
20060270110,5,6,4, ,4,2,19853.91
20060270140,12,6,3,6,2,0,43061.97
20060270160,19,6,5,6,6,1,130113.03
20060270160,16,6,5,6,6,1,130113.03
20060270160,9,6,5, ,6,1,130113.03
20060270180,16,6,4,6,7,1,34438.5
20060270190,8,6,7, ,5,1,23513.82
20060270220,9,6,5, ,4,2,77861.29
20060270240,8,6,5, ,3,2,16753.53
20060270240,5,6,5, ,3,2,16753.53
20060270260,20,6,5,5,2,0,41111.52
20060270270,6,6,3, ,4,2,29931.2
20060270290,19,6,5,6,5,1,87236.79
20060270290,16,6,5,6,5,1,87236.79
20060270290,6,6,5, ,5,1,87236.79
20060270300,14,6,10,6,2,0,34067.58
20060270310,18,6,10,6,4,0,89382.58
20060270310,15,6,10,6,4,0,89382.58
20060270320,14,6,3,6,3,0,26577.24
20060270320,19,6,3,6,3,0,26577.24
20060270350,28,6,6,6,3,0,28213.65
20060270390,14,6,4,6,5,1,29495.07
20060270390,7,6,4, ,5,1,29495.07
20060270410,9,6,5, ,4,2,26532.05
20060270410,6,6,5, ,4,2,26532.05
20060270420,14,6,5,6,7,0,35095.25
20060270420,14,6,5,6,7,0,35095.25
20060270440,11,6,7, ,4,2,42615.76
20060270440,8,6,7, ,4,2,42615.76
20060270450,13,6,6,6,4,1,58709.37
20060270450,11,6,6, ,4,1,58709.37
20060270470,10,6,3, ,5,2,20756.36
20060270470,9,6,3, ,5,2,20756.36
20060270470,12,6,3,6,5,2,20756.36
20060270480,16,6,5,6,4,0,64926.2
20060270490,8,6,3, ,6,4,21057.17
20060270490,7,6,3, ,6,4,21057.17
20060270490,5,6,3, ,6,4,21057.17
20060270540,21,6,6,6,5,1,52141.69
20060270540,13,6,6,6,5,1,52141.69
20060270540,8,6,6, ,5,1,52141.69
20060270560,16,6,7,6,3,0,30532.98
20060270570,6,6,9, ,3,1,59561.71
20060270600,13,6,5,6,4,1,24065.28
20060270600,9,6,5, ,4,1,24065.28
20060270610,18,6,10,6,3,1,42395.15
20060270610,7,6,10, ,3,1,42395.15
20060270630,6,6,5, ,3,1,45824.45
20060270640,9,6,7, ,5,2,34744.38
20060270640,5,6,7, ,5,2,34744.38
20060280010,17,6,3,6,9,3,38412.5
20060280010,11,6,3, ,9,3,38412.5
20060280010,6,6,3, ,9,3,38412.5
20060280040,7,6,3, ,4,2,14014.06
20060280050,13,6,4,6,3,0,23410.45
20060280070,10,6,10, ,5,3,49704.4
20060280070,7,6,10, ,5,3,49704.4
20060280080,10,6,5, ,4,2,39481.22
20060280080,5,6,5, ,4,2,39481.22
20060280090,12,6,9,6,5,2,54997.46
20060280090,10,6,9, ,5,2,54997.46
20060280100,20,6,7,6,5,0,55400.71
20060280100,15,6,7,6,5,0,55400.71
20060280110,29,6,8,6,4,0,80908.11
20060280130,6,6,7, ,4,2,49573.29
20060280140,10,6,3, ,2,1,24297.67
20060280180,8,6,4, ,4,2,14245.9
20060280190,11,6,5, ,3,1,23789.61
20060280200,14,6,3,6,5,1,18147.6
20060280200,12,6,3,6,5,1,18147.6
20060280200,11,6,3, ,5,1,18147.6
20060280220,5,6,4, ,4,2,36592.64
20060280230,12,6,3,6,6,3,32075.05
20060280230,7,6,3, ,6,3,32075.05
20060280240,12,6,6,6,5,2,32060.81
20060280240,8,6,6, ,5,2,32060.81
20060280270,16,6,6,6,3,0,25205.06
20060280270,12,6,6,6,3,0,25205.06
20060280290,12,6,6,6,5,3,17845.17
20060280290,10,6,6, ,5,3,17845.17
20060280300,15,6,4,6,5,0,37686.71
20060280320,16,6,4,6,11,2,52723.97
20060280320,14,6,4,6,11,2,52723.97
20060280320,10,6,4, ,11,2,52723.97
20060280330,15,6,6,6,4,1,46357.13
20060280330,10,6,6, ,4,1,46357.13
20060280340,12,6,6,6,8,5,33544.95
20060280340,10,6,6, ,8,5,33544.95
20060280340,6,6,6, ,8,5,33544.95
20060280350,20,6,10,6,5,0,77813.16
20060280350,15,6,10,6,5,0,77813.16
20060280350,14,6,10,6,5,0,77813.16
20060280400,19,6,7,6,4,1,12199.24
20060280400,9,6,7, ,4,1,12199.24
20060280450,6,6,3, ,6,2,32964.16
20060280460,18,6,7,6,3,0,14171.32
20060280460,16,6,7,6,3,0,14171.32
20060280490,11,6,6, ,5,3,13679.34
20060280490,10,6,6, ,5,3,13679.34
20060280490,8,6,6, ,5,3,13679.34
20060280520,9,6,11, ,3,1,121992.2
20060280570,9,6,7, ,4,2,21620.91
20060280570,6,6,7, ,4,2,21620.91
20060280590,7,6,3, ,7,4,20970.6
20060280590,6,6,3, ,7,4,20970.6
20060280620,22,6,5,1,3,1,25709.23
20060280640,12,6,6,6,3,1,23339.83
20060280640,6,6,6, ,3,1,23339.83
20060290010,21,6,8,6,4,1,32605.24
20060290010,14,6,8,6,4,1,32605.24
20060290020,28,6,9,6,2,0,86957.3
20060290030,12,6,5,6,5,0,57795.15
20060290030,16,6,5,6,5,0,57795.15
20060290040,17,6,10,6,6,1,104328.77
20060290040,15,6,10,6,6,1,104328.77
20060290040,19,6,10,6,6,1,104328.77
20060290040,11,6,10, ,6,1,104328.77
20060290050,24,6,10,6,4,0,105861.5
20060290050,20,6,10,6,4,0,105861.5
20060290070,23,6,1,6,6,2,27322.34
20060290070,11,6,1, ,6,2,27322.34
20060290090,6,6,7, ,4,2,43235.93
20060290120,9,6,10, ,4,2,67146.18
20060290150,8,6,5, ,4,3,16635.33
20060290150,6,6,5, ,4,3,16635.33
20060290160,7,6,7, ,3,1,71078.18
20060290170,9,6,3, ,5,2,22941.67
20060290170,6,6,3, ,5,2,22941.67
20060290200,12,6,5,6,5,2,34238.7
20060290200,9,6,5, ,5,2,34238.7
20060290210,5,6,1, ,7,2,34082.25
20060290240,7,6,5, ,5,3,25567.97
20060290290,19,6,3,6,4,0,14873.0
20060290290,14,6,3,6,4,0,14873.0
20060290300,22,6,3,6,4,0,16857.26
20060290320,16,6,5,6,6,2,26112.46
20060290320,15,6,5,6,6,2,26112.46
20060290320,7,6,5, ,6,2,26112.46
20060290340,21,6,5,6,4,0,36456.6
20060290340,18,6,5,6,4,0,36456.6
20060290360,8,6,5, ,5,3,39924.72
20060290360,6,6,5, ,5,3,39924.72
20060290380,15,6,8,6,2,0,28755.06
20060290410,11,6,5, ,6,2,74979.18
20060290410,6,6,5, ,6,2,74979.18
20060290420,12,6,8,6,3,0,77329.12
20060290440,16,6,7,6,6,2,92250.7
20060290440,14,6,7,6,6,2,92250.7
20060290440,10,6,7, ,6,2,92250.7
20060290440,5,6,7, ,6,2,92250.7
20060290450,10,6,9, ,5,3,72550.43
20060290460,16,6,6,6,4,1,30681.64
20060290460,11,6,6, ,4,1,30681.64
20060290470,12,6,8,6,4,1,23894.42
20060290470,6,6,8, ,4,1,23894.42
20060290480,12,6,4,6,6,2,35690.33
20060290480,8,6,4, ,6,2,35690.33
20060290490,18,6,3,6,4,0,30649.36
20060290490,13,6,3,6,4,0,30649.36
20060290510,12,6,4,6,9,2,29247.97
20060290510,9,6,4, ,9,2,29247.97
20060290520,14,6,5,6,5,1,48746.63
20060290530,6,6,6, ,6,4,34843.42
20060290530,5,6,6, ,6,4,34843.42
20060290550,11,6,5, ,6,4,27624.68
20060290550,10,6,5, ,6,4,27624.68
20060290570,9,6,5, ,4,2,16302.65
20060290570,5,6,5, ,4,2,16302.65
20060290630,15,6,5,6,6,1,35992.84
20060290630,13,6,5,6,6,1,35992.84
20060290630,12,6,5,6,6,1,35992.84
20060290630,10,6,5, ,6,1,35992.84
20060290650,12,6,5,6,5,1,31455.84
20060310010,10,6,7, ,5,3,71957.27
20060310010,7,6,7, ,5,3,71957.27
20060310020,10,6,7, ,3,2,95807.26
20060310020,7,6,7, ,3,2,95807.26
20060310030,21,6,10,6,4,0,91825.7
20060310030,15,6,10,6,4,0,91825.7
20060310050,11,6,6, ,5,3,69992.7
20060310080,17,6,5,6,4,0,52247.45
20060310090,13,6,10,6,3,0,39461.58
20060310100,16,6,10,6,5,1,14958.9
20060310100,13,6,10,6,5,1,14958.9
20060310100,7,6,10, ,5,1,14958.9
20060310130,16,6,3,6,3,0,20007.03
20060310160,7,6,3, ,4,2,8110.72
20060310210,5,6,3, ,7,2,186269.71
20060310240,12,6,6,6,4,0,68701.23
20060310250,15,6,3,6,8,2,80987.51
20060310250,6,6,3, ,8,2,80987.51
20060310260,18,6,4,6,5,0,62279.4
20060310260,15,6,4,6,5,0,62279.4
20060310260,13,6,4,6,5,0,62279.4
20060310270,20,6,10,6,3,0,63264.18
20060310290,9,6,7, ,7,4,75692.03
20060310350,8,6,5, ,6,2,70369.18
20060320020,8,6,7, ,4,2,119512.31
20060320030,12,6,6,6,3,0,26228.52
20060320040,11,6,7, ,4,2,52202.17
20060320070,14,6,4,6,3,1,3982.42
20060320070,8,6,4, ,3,1,3982.42
20060320080,24,6,4,6,4,0,28935.44
20060320080,20,6,4,6,4,0,28935.44
20060320090,7,6,10, ,4,1,128772.4
20060320100,10,6,3, ,4,2,30235.97
20060320100,8,6,3, ,4,2,30235.97
20060320110,15,6,8,6,5,1,26868.59
20060320110,9,6,8, ,5,1,26868.59
20060320120,7,6,5, ,3,1,31687.77
20060320130,22,6,3,6,6,0,61197.89
20060320140,40,6,3,5,4,0,49512.79
20060320140,41,6,3,5,4,0,49512.79
20060320140,15,6,3,6,4,0,49512.79
20060320140,13,6,3,6,4,0,49512.79
20060320170,12,6,8,6,3,0,47612.45
20060320180,10,6,5, ,4,2,99811.95
20060320180,6,6,5, ,4,2,99811.95
20060320190,11,6,3, ,4,1,25809.96
20060320210,15,6,9,6,4,1,68471.98
20060320210,9,6,9, ,4,1,68471.98
20060320220,16,6,6,6,4,1,33176.0
20060320220,12,6,6,6,4,1,33176.0
20060320220,6,6,6, ,4,1,33176.0
20060320260,19,6,5,6,2,0,57845.55
20060320270,11,6,5, ,6,4,33576.14
20060320270,10,6,5, ,6,4,33576.14
20060320270,5,6,5, ,6,4,33576.14
20060320300,13,6,4,6,2,0,26027.07
20060320320,9,6,6, ,4,2,41018.8
20060320330,17,6,1,6,5,0,103549.46
20060320330,16,6,1,6,5,0,103549.46
20060320350,9,6,5, ,6,2,41223.45
20060320350,7,6,5, ,6,2,41223.45
20060330010,12,6,10,6,4,1,110404.03
20060330030,10,6,3, ,3,1,39315.82
20060330050,13,6,10,6,3,0,139245.81
20060330090,7,6,5, ,4,1,21575.73
20060330120,24,6,4,6,6,1,60883.28
20060330140,7,6,1, ,6,2,47975.36
20060330170,11,6,4, ,4,2,15712.93
20060330180,13,6,7,6,4,1,22820.74
20060330180,8,6,7, ,4,1,22820.74
20060330190,19,6,9,6,2,0,45235.18
20060330200,5,6,4, ,6,1,32666.75
20060330210,23,6,4,6,3,0,24162.59
20060330260,5,6,11, ,4,2,56519.82
20060330270,23,6,6,6,3,0,56698.27
20060330310,11,6,6, ,6,4,78668.19
20060330310,9,6,6, ,6,4,78668.19
20060330320,18,6,10,6,2,0,37605.98
20060330350,21,6,5,6,3,0,40832.15
20060330370,12,6,7,6,3,0,58677.24
20060340010,11,6,5, ,4,2,74198.56
20060340010,6,6,5, ,4,2,74198.56
20060340030,17,6,8,6,5,1,34539.12
20060340030,15,6,8,6,5,1,34539.12
20060340030,7,6,8, ,5,1,34539.12
20060340040,5,6,10, ,3,2,61954.0
20060340070,10,6,3, ,4,2,27165.03
20060340070,7,6,3, ,4,2,27165.03
20060340080,10,6,4, ,5,2,30401.4
20060340100,6,6,5, ,3,1,8862.13
20060340110,29,6,6,1,4,3,15778.4
20060340110,7,6,6, ,4,3,15778.4
20060340110,6,6,6, ,4,3,15778.4
20060340130,7,6,9, ,4,1,162723.49
20060340180,16,6,3,6,6,2,42178.27
20060340180,12,6,3,6,6,2,42178.27
20060340180,6,6,3, ,6,2,42178.27
20060340190,13,6,3,6,4,1,22815.65
20060340200,14,6,6,6,7,2,21399.13
20060340200,12,6,6,6,7,2,21399.13
20060340200,10,6,6, ,7,2,21399.13
20060340220,9,6,4, ,5,1,55965.64
20060340220,17,6,4,6,5,1,55965.64
20060340240,5,6,7, ,5,2,41807.25
20060340250,15,6,3,6,4,0,25704.23
20060340260,12,6,3,6,4,1,14719.72
20060340270,5,6,5, ,3,1,29701.74
20060340300,23,6,10,6,6,0,40328.15
20060340300,22,6,10,6,6,0,40328.15
20060340300,16,6,10,6,6,0,40328.15
20060340330,9,6,5, ,3,1,14971.81
20060340340,12,6,1,6,6,3,24398.5
20060340340,11,6,1, ,6,3,24398.5
20060340340,7,6,1, ,6,3,24398.5
20060340340,6,6,1, ,6,3,24398.5
20060340370,17,6,4,6,4,1,76925.79
20060340370,11,6,4, ,4,1,76925.79
20060350020,6,6,3, ,4,2,63371.99
20060350040,12,6,8,6,3,0,6249.49
20060350050,17,6,4,6,6,1,14013.02
20060350050,15,6,4,6,6,1,14013.02
20060350070,15,6,1,6,2,0,13476.67
20060350080,11,6,3, ,4,1,29422.9
20060350110,8,6,3, ,3,1,34918.83
20060350120,21,6,7,6,4,1,12433.78
20060350150,18,6,4,6,7,1,45178.84
20060350150,14,6,4,6,7,1,45178.84
20060350150,13,6,4,6,7,1,45178.84
20060350150,9,6,4, ,7,1,45178.84
20060350180,15,6,10,6,3,0,60163.2
20060350190,43,6,9,2,3,2,30382.65
20060350190,11,6,9, ,3,2,30382.65
20060350190,7,6,9, ,3,2,30382.65
20060350230,7,6,3, ,5,2,57155.08
20060350250,7,6,6, ,4,2,35797.22
20060350260,12,6,10,6,4,0,164056.43
20060350270,13,6,3,6,3,0,30584.12
20060350280,14,6,7,6,4,0,32488.13
20060350300,9,6,8, ,5,3,33059.89
20060350300,7,6,8, ,5,3,33059.89
20060350320,11,6,7, ,4,2,52041.17
20060350330,21,6,8,6,5,1,57355.83
20060350330,13,6,8,6,5,1,57355.83
20060350330,11,6,8, ,5,1,57355.83
20060350340,12,6,11,6,3,1,92501.17
20060350340,10,6,11, ,3,1,92501.17
20060350350,10,6,11, ,3,1,85732.74
20060360100,27,6,5,6,4,0,13887.75
20060360100,24,6,5,6,4,0,13887.75
20060360100,20,6,5,6,4,0,13887.75
20060360110,16,6,3,6,5,0,21881.39
20060360160,16,6,10,6,6,2,93654.19
20060360160,11,6,10, ,6,2,93654.19
20060360160,9,6,10, ,6,2,93654.19
20060360160,15,6,10,6,6,2,93654.19
20060360170,15,6,10,6,4,0,120647.55
20060360170,12,6,10,6,4,0,120647.55
20060360210,20,6,3,6,6,0,21691.96
20060360210,19,6,3,6,6,0,21691.96
20060360230,13,6,4,6,6,2,54130.11
20060360250,5,6,3, ,4,2,28477.54
20060360300,23,6,4,6,15,3,111570.24
20060360300,12,6,4,6,15,3,111570.24
20060360300,12,6,4,6,15,3,111570.24
20060360300,7,6,4, ,15,3,111570.24
20060360360,8,6,3, ,4,2,28146.47
20060360360,6,6,3, ,4,2,28146.47
20060360370,10,6,6, ,3,1,55105.81
20060370010,15,6,6,6,4,1,36604.35
20060370010,11,6,6, ,4,1,36604.35
20060370040,15,6,5,6,3,0,25318.73
20060370050,17,6,9,6,5,1,37795.59
20060370050,15,6,9,6,5,1,37795.59
20060370050,6,6,9, ,5,1,37795.59
20060370060,8,6,4, ,5,2,10453.39
20060370060,5,6,4, ,5,2,10453.39
20060370100,11,6,1, ,4,2,13541.78
20060370100,10,6,1, ,4,2,13541.78
20060370110,5,6,3, ,3,1,21638.75
20060370160,14,6,10,6,4,1,70691.91
20060370160,11,6,10, ,4,1,70691.91
20060370170,11,6,8, ,3,1,76272.02
20060370180,5,6,7, ,5,3,78493.1
20060370190,20,6,6,6,3,0,54667.51
20060370200,16,6,10,6,4,0,68536.06
20060370200,14,6,10,6,4,0,68536.06
20060370210,17,6,3,6,3,0,25268.56
20060370230,10,6,5, ,6,4,21465.23
20060370230,9,6,5, ,6,4,21465.23
20060370230,7,6,5, ,6,4,21465.23
20060370260,11,6,10, ,2,1,75204.0
20060370290,7,6,9, ,5,3,35596.79
20060370290,5,6,9, ,5,3,35596.79
20060370310,18,6,5,6,5,1,43808.97
20060370310,14,6,5,6,5,1,43808.97
20060370310,6,6,5, ,5,1,43808.97
20060370320,16,6,8,6,4,0,59210.87
20060370330,7,6,4, ,4,2,15792.89
20060370340,18,6,6,6,4,0,110294.6
20060370350,7,6,4, ,5,1,47347.53
20060370360,15,6,6,6,3,0,77009.15
20060370390,9,6,5, ,4,2,34184.82
20060370390,7,6,5, ,4,2,34184.82
20060380090,7,6,3, ,5,1,38400.44
20060380140,32,6,6,5,5,2,64625.75
20060380140,12,6,6,6,5,2,64625.75
20060380140,10,6,6, ,5,2,64625.75
20060380140,5,6,6, ,5,2,64625.75
20060380170,14,6,6,6,6,2,14672.36
20060380170,10,6,6, ,6,2,14672.36
20060380170,9,6,6, ,6,2,14672.36
20060380250,20,6,3,6,6,0,103947.32
20060380250,18,6,3,6,6,0,103947.32
20060380250,15,6,3,6,6,0,103947.32
20060380260,10,6,4, ,7,3,41961.4
20060380260,7,6,4, ,7,3,41961.4
20060380260,17,6,4,6,7,3,41961.4
20060380270,22,6,8,6,6,0,54442.95
20060380270,22,6,8,6,6,0,54442.95
20060380270,20,6,8,6,6,0,54442.95
20060380270,15,6,8,6,6,0,54442.95
20060380280,17,6,11,6,4,0,136107.27
20060380280,14,6,11,6,4,0,136107.27
20060380290,20,6,5,6,5,0,42522.03
20060380290,16,6,5,6,5,0,42522.03
20060380320,10,6,9, ,4,2,35372.27
20060380350,18,6,7,6,4,0,56257.9
20060380350,13,6,7,6,4,0,56257.9
20060380360,18,6,4,6,6,1,34783.15
20060380360,9,6,4, ,6,1,34783.15
20060380370,11,6,5, ,4,2,22669.45
20060380380,18,6,3,6,3,0,25709.16
20060380390,10,6,7, ,5,2,46831.02
20060380400,15,6,8,6,5,0,88721.75
20060380400,13,6,8,6,5,0,88721.75
20060380410,13,6,5,6,4,1,58979.83
20060380410,7,6,5, ,4,1,58979.83
20060380420,11,6,10, ,3,1,55955.25
20060390020,7,6,4, ,3,1,22432.51
20060390030,7,6,7, ,5,1,10503.96
20060390070,7,6,10, ,4,2,38538.59
20060390100,7,6,5, ,5,3,34040.89
20060390110,6,6,3, ,5,2,34888.79
20060390120,12,6,1,6,6,3,10787.76
20060390120,11,6,1, ,6,3,10787.76
20060390120,7,6,1, ,6,3,10787.76
20060390120,5,6,1, ,6,3,10787.76
20060390140,7,6,6, ,3,1,18946.14
20060390170,10,6,7, ,5,1,97440.94
20060390190,18,6,6,6,6,1,16131.24
20060390190,9,6,6, ,6,1,16131.24
20060390250,5,6,9, ,2,1,25709.2
20060390270,11,6,4, ,6,2,55138.61
20060390270,5,6,4, ,6,2,55138.61
20060390290,16,6,5,6,6,1,37505.19
20060390290,15,6,5,6,6,1,37505.19
20060390290,5,6,5, ,6,1,37505.19
20060410010,16,6,6,6,4,0,21484.98
20060410030,13,6,7,6,4,1,8123.67
20060410030,7,6,7, ,4,1,8123.67
20060410070,24,6,4,6,6,0,77973.29
20060410070,16,6,4,6,6,0,77973.29
20060410080,25,6,5,6,7,2,30516.15
20060410080,12,6,5,6,7,2,30516.15
20060410080,8,6,5, ,7,2,30516.15
20060410080,6,6,5, ,7,2,30516.15
20060410090,23,6,6,6,5,0,115243.29
20060410100,17,6,6,5,4,1,42805.39
20060410100,8,6,6, ,4,1,42805.39
20060410120,19,6,8,6,3,0,54310.79
20060410170,18,6,3,6,4,0,15717.81
20060410170,13,6,3,6,4,0,15717.81
20060410220,10,6,10, ,5,3,99725.99
20060410220,6,6,10, ,5,3,99725.99
20060410240,11,6,5, ,5,3,70406.56
20060410240,8,6,5, ,5,3,70406.56
20060410250,12,6,1,6,7,0,27931.29
20060410250,13,6,1,6,7,0,27931.29
20060410250,15,6,1,6,7,0,27931.29
20060410270,10,6,1, ,6,2,14929.98
20060410270,15,6,1,6,6,2,14929.98
20060410270,5,6,1, ,6,2,14929.98
20060410340,7,6,4, ,5,3,5481.95
20060410370,6,6,1, ,6,3,14171.08
20060410410,13,6,4,6,4,1,15520.37
20060410410,9,6,4, ,4,1,15520.37
20060410430,8,6,4, ,7,3,15781.64
20060410430,6,6,4, ,7,3,15781.64
20060410440,24,6,4,6,12,4,35561.3
20060410440,22,6,4,6,12,4,35561.3
20060410440,17,6,4,6,12,4,35561.3
20060410440,7,6,4, ,12,4,35561.3
20060410500,8,6,5, ,3,2,23677.46
20060410510,17,6,4,6,3,0,24351.6
20060410520,7,6,7, ,4,1,16603.39
